shipment_id,timestamp,severity,thread,source,event,station,box_barcode,articles,exp_weight_kg,act_weight_kg,tare_weight_kg,product_weight_kg,abs_weight_diff,print_quality_pct,line_speed_mps,slam,iso_grade,pckg_problem_found,weight_diff,weight_diff_ratio,distance_to_threshold,is_kot
Sp260318094335,2026-01-12 16:19:01,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-09,RK_SMALL60,6,3.934,3.98276,0.07,3.91276,0.021240000000000148,89.79374999999933,1.14,SLAM5_LP1,A,,0.021240000000000148,0.005,-0.025967999999999852,0
Sp260318094336,2026-01-12 16:19:17,ERROR,VerifyThread-3,com.logistic.conveyer.ScanSystem,Barcode unreadable (Scan error),,XX_LARGE80,,,,,,,,,,,,,,,0
Sp260318094337,2026-01-12 16:19:33,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-12,BC_MEDIUM200,17,5.762,5.90715,0.11,5.797149999999999,0.03514999999999979,89.76249999999933,1.61,SLAM5_LP2,A,,-0.03514999999999979,0.006,-0.033994000000000205,0
Sp260318094338,2026-01-12 16:19:50,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-12,BC_LARGE400,17,1.503,1.54763,0.13,1.41763,0.08536999999999995,,,,,N,0.08536999999999995,0.057,0.06733399999999995,1
Sp260318094339,2026-01-12 16:20:09,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-12,RK_SMALL90,8,2.66,2.72813,0.12,2.60813,0.05187000000000008,,,,,N,0.05187000000000008,0.02,0.01995000000000008,1
Sp260318094340,2026-01-12 16:20:29,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-09,RK_SMALL70,9,1.184,1.30419,0.09,1.2141899999999999,0.03018999999999994,,,,,N,-0.03018999999999994,0.025,0.01598199999999994,1
Sp260318094341,2026-01-12 16:20:47,INFO,VerifyThread-3,com.logistic.labelmachine.SystemManager,Verification successful,Station-03,BC_SMALL100,7,1.773,1.87435,0.09,1.7843499999999999,0.011349999999999971,89.70624999999933,2.26,SLAM5_LP1,A,,-0.011349999999999971,0.006,-0.009926000000000029,0
Sp260318094342,2026-01-12 16:21:07,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-07,BC_LARGE400,18,4.959,5.06371,0.13,4.9337100000000005,0.025289999999999146,89.67499999999933,1.66,SLAM5_LP2,A,,0.025289999999999146,0.005,-0.03421800000000085,0
Sp260318094343,2026-01-12 16:21:25,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-10,BC_SMALL100,4,0.757,0.84178,0.09,0.75178,0.005220000000000002,89.61874999999932,1.33,SLAM5_LP1,A,,0.005220000000000002,0.007,-0.0038639999999999976,0
Sp260318094344,2026-01-12 16:21:42,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-10,XX_LARGE80,20,2.92,3.24066,0.29,2.95066,0.03066000000000013,89.58749999999932,1.32,SLAM5_LP2,A,,-0.03066000000000013,0.011,-0.00437999999999987,0
Sp260318094345,2026-01-12 16:22:01,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-05,BC_MEDIUM200,19,4.69,5.08703,0.11,4.97703,0.2870299999999997,,,,,N,-0.2870299999999997,0.061,0.23074999999999968,1
Sp260318094346,2026-01-12 16:22:17,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-02,XX_LARGE80,4,2.558,2.82651,0.29,2.53651,0.02149000000000001,89.53124999999932,1.06,SLAM5_LP1,A,,0.02149000000000001,0.008,-0.009205999999999988,0
Sp260318094347,2026-01-12 16:22:34,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-06,BC_LARGE400,2,1.256,1.37558,0.13,1.24558,0.010420000000000096,89.49999999999932,1.09,SLAM5_LP2,A,,0.010420000000000096,0.008,-0.0046519999999999045,0
Sp260318094348,2026-01-12 16:22:50,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-03,XX_LARGE80,20,5.538,5.79145,0.29,5.50145,0.03655000000000008,89.44374999999931,1.06,SLAM5_LP1,A,,0.03655000000000008,0.007,-0.02990599999999992,0
Sp260318094349,2026-01-12 16:23:08,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-02,BC_SMALL100,7,5.934,5.95635,0.09,5.86635,0.06765000000000043,89.41249999999931,2.27,SLAM5_LP2,A,,0.06765000000000043,0.011,-0.0035579999999995754,0
Sp260318094350,2026-01-12 16:23:26,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-07,BC_SMALL100,4,2.911,3.03273,0.09,2.94273,0.031730000000000036,89.3562499999993,1.31,SLAM5_LP1,A,,-0.031730000000000036,0.011,-0.003201999999999962,0
Sp260318094351,2026-01-12 16:23:43,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-10,XX_LARGE60,17,1.245,1.49533,0.24,1.25533,0.01032999999999995,89.3249999999993,0.85,SLAM5_LP2,A,,-0.01032999999999995,0.008,-0.0046100000000000516,0
Sp260318094352,2026-01-12 16:24:01,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-02,XX_LARGE60,15,0.544,0.76637,0.24,0.52637,0.017630000000000035,,,,,N,0.017630000000000035,0.032,0.011102000000000034,1
Sp260318094353,2026-01-12 16:24:21,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-08,RK_SMALL70,18,2.21,2.30729,0.09,2.21729,0.007290000000000241,89.2687499999993,1.63,SLAM5_LP1,A,,-0.007290000000000241,0.003,-0.019229999999999758,0
Sp260318094354,2026-01-12 16:24:40,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-08,BC_MEDIUM200,12,1.721,1.79176,0.11,1.68176,0.039240000000000164,,,,,N,0.039240000000000164,0.023,0.018588000000000163,1
Sp260318094355,2026-01-12 16:24:57,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-07,XX_LARGE80,11,0.65,0.95118,0.29,0.6611800000000001,0.011180000000000079,,,,,N,-0.011180000000000079,0.017,0.0033800000000000783,1
Sp260318094356,2026-01-12 16:25:14,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-02,RK_SMALL90,13,5.857,6.24935,0.12,6.12935,0.2723499999999994,,,,,N,-0.2723499999999994,0.046,0.2020659999999994,1
Sp260318094357,2026-01-12 16:25:33,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-02,XX_LARGE80,14,2.157,2.37345,0.29,2.08345,0.07355,,,,,N,0.07355,0.034,0.047666,1
Sp260318094358,2026-01-12 16:25:52,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-10,RK_SMALL70,13,3.255,3.32872,0.09,3.2387200000000003,0.016279999999999628,89.2374999999993,1.31,SLAM5_LP2,A,,0.016279999999999628,0.005,-0.02278000000000037,0
Sp260318094359,2026-01-12 16:26:11,INFO,VerifyThread-1,com.logistic.labelmachine.SystemManager,Verification successful,Station-03,BC_LARGE400,1,3.496,3.60572,0.13,3.47572,0.020280000000000076,89.1812499999993,1.29,SLAM5_LP1,A,,0.020280000000000076,0.006,-0.021671999999999927,0
Sp260318094360,2026-01-12 16:26:27,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-09,XX_LARGE80,14,5.769,6.10169,0.29,5.81169,0.04268999999999945,89.1499999999993,1.43,SLAM5_LP2,A,,-0.04268999999999945,0.007,-0.026538000000000547,0
Sp260318094361,2026-01-12 16:26:43,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-11,BC_MEDIUM200,18,4.536,4.69635,0.11,4.5863499999999995,0.050349999999999895,89.09374999999929,1.29,SLAM5_LP1,A,,-0.050349999999999895,0.011,-0.0040820000000000994,0
Sp260318094362,2026-01-12 16:27:00,INFO,VerifyThread-3,com.logistic.labelmachine.SystemManager,Verification successful,Station-02,BC_MEDIUM200,2,5.933,6.0786,0.11,5.9685999999999995,0.03559999999999963,89.06249999999929,1.0,SLAM5_LP2,A,,-0.03559999999999963,0.006,-0.03559600000000036,0
Sp260318094363,2026-01-12 16:27:20,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-01,RK_SMALL60,7,5.222,5.31289,0.07,5.24289,0.02088999999999963,89.00624999999928,2.06,SLAM5_LP1,A,,-0.02088999999999963,0.004,-0.04177400000000038,0
Sp260318094364,2026-01-12 16:27:35,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-07,BC_LARGE400,10,1.498,1.64867,0.13,1.5186700000000002,0.020670000000000188,,,,,N,-0.020670000000000188,0.014,0.0026940000000001893,1
Sp260318094365,2026-01-12 16:27:55,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-12,XX_LARGE80,6,5.209,5.32762,0.29,5.0376199999999995,0.1713800000000001,,,,,N,0.1713800000000001,0.033,0.1088720000000001,1
Sp260318094366,2026-01-12 16:28:15,INFO,VerifyThread-1,com.logistic.labelmachine.SystemManager,Verification successful,Station-09,XX_LARGE80,12,1.079,1.35616,0.29,1.06616,0.012839999999999963,88.97499999999928,1.51,SLAM5_LP2,A,,0.012839999999999963,0.012,-0.00010800000000003689,0
Sp260318094367,2026-01-12 16:28:32,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-07,BC_MEDIUM200,10,3.291,3.37401,0.11,3.2640100000000003,0.026989999999999625,88.91874999999928,0.88,SLAM5_LP1,A,,0.026989999999999625,0.008,-0.012502000000000374,0
Sp260318094368,2026-01-12 16:28:49,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-02,XX_LARGE60,9,4.852,5.14731,0.24,4.90731,0.055309999999999526,88.88749999999928,1.63,SLAM5_LP2,A,,-0.055309999999999526,0.011,-0.0029140000000004787,0
Sp260318094369,2026-01-12 16:29:08,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-04,XX_LARGE60,6,3.845,4.07346,0.24,3.8334599999999996,0.01154000000000055,88.83124999999927,1.16,SLAM5_LP1,A,,0.01154000000000055,0.003,-0.03459999999999945,0
Sp260318094370,2026-01-12 16:29:27,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-07,BC_LARGE400,6,1.026,1.1519,0.13,1.0219,0.0040999999999999925,88.79999999999927,1.53,SLAM5_LP2,A,,0.0040999999999999925,0.004,-0.008212000000000007,0
Sp260318094371,2026-01-12 16:29:46,INFO,VerifyThread-1,com.logistic.labelmachine.SystemManager,Verification successful,Station-03,BC_LARGE400,9,1.925,2.03633,0.13,1.90633,0.018669999999999964,88.74374999999927,2.3,SLAM5_LP1,A,,0.018669999999999964,0.01,-0.004430000000000038,0
Sp260318094372,2026-01-12 16:30:05,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-02,BC_MEDIUM200,8,4.262,4.42144,0.11,4.311439999999999,0.049439999999999706,88.71249999999927,2.25,SLAM5_LP2,A,,-0.049439999999999706,0.012,-0.0017040000000002886,0
Sp260318094373,2026-01-12 16:30:23,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-07,RK_SMALL60,16,4.326,4.12216,0.07,4.05216,0.27383999999999986,,,,,N,0.27383999999999986,0.063,0.22192799999999985,1
Sp260318094374,2026-01-12 16:30:42,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-05,BC_LARGE400,18,5.433,5.62711,0.13,5.49711,0.06411000000000033,88.65624999999926,0.81,SLAM5_LP1,A,,-0.06411000000000033,0.012,-0.0010859999999996706,0
Sp260318094375,2026-01-12 16:30:58,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-01,XX_LARGE80,8,2.036,2.44144,0.29,2.15144,0.11543999999999999,,,,,N,-0.11543999999999999,0.057,0.09100799999999998,1
Sp260318094376,2026-01-12 16:31:13,INFO,VerifyThread-3,com.logistic.labelmachine.SystemManager,Verification successful,Station-04,BC_SMALL100,5,5.7,5.76492,0.09,5.67492,0.02507999999999999,88.62499999999926,1.37,SLAM5_LP2,A,,0.02507999999999999,0.004,-0.04332000000000001,0
Sp260318094377,2026-01-12 16:31:32,INFO,VerifyThread-1,com.logistic.labelmachine.SystemManager,Verification successful,Station-10,XX_LARGE80,1,5.104,5.35266,0.29,5.06266,0.04133999999999993,88.56874999999926,1.5,SLAM5_LP1,A,,0.04133999999999993,0.008,-0.01990800000000007,0
Sp260318094378,2026-01-12 16:31:50,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-12,XX_LARGE80,10,3.203,3.52311,0.29,3.23311,0.03011000000000008,88.53749999999926,1.3,SLAM5_LP2,A,,-0.03011000000000008,0.009,-0.008325999999999917,0
Sp260318094379,2026-01-12 16:32:05,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-08,BC_LARGE400,19,3.403,3.50612,0.13,3.3761200000000002,0.026879999999999793,88.48124999999925,2.03,SLAM5_LP1,A,,0.026879999999999793,0.008,-0.013956000000000211,0
Sp260318094380,2026-01-12 16:32:23,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-07,XX_LARGE80,5,5.503,5.75613,0.29,5.46613,0.0368700000000004,88.44999999999925,2.16,SLAM5_LP2,A,,0.0368700000000004,0.007,-0.029165999999999595,0
Sp260318094381,2026-01-12 16:32:42,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-01,BC_LARGE400,11,1.532,1.62263,0.13,1.4926300000000001,0.039369999999999905,,,,,N,0.039369999999999905,0.026,0.020985999999999904,1
Sp260318094382,2026-01-12 16:33:00,INFO,VerifyThread-3,com.logistic.labelmachine.SystemManager,Verification successful,Station-06,RK_SMALL90,17,1.975,2.11495,0.12,1.9949499999999998,0.01994999999999969,88.39374999999924,2.3,SLAM5_LP1,A,,-0.01994999999999969,0.01,-0.003750000000000312,0
Sp260318094383,2026-01-12 16:33:15,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-12,XX_LARGE80,18,1.388,1.68688,0.29,1.39688,0.008879999999999999,88.36249999999924,1.04,SLAM5_LP2,A,,-0.008879999999999999,0.006,-0.007776000000000002,0
Sp260318094384,2026-01-12 16:33:34,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-05,BC_SMALL100,18,4.811,4.94382,0.09,4.85382,0.04281999999999986,88.30624999999924,0.82,SLAM5_LP1,A,,-0.04281999999999986,0.009,-0.01491200000000014,0
Sp260318094385,2026-01-12 16:33:53,INFO,VerifyThread-3,com.logistic.labelmachine.SystemManager,Verification successful,Station-07,XX_LARGE60,20,2.233,2.4625,0.24,2.2225,0.010499999999999954,88.27499999999924,1.37,SLAM5_LP2,A,,0.010499999999999954,0.005,-0.016296000000000047,0
Sp260318094386,2026-01-12 16:34:11,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-01,BC_MEDIUM200,19,0.98,1.08402,0.11,0.97402,0.005979999999999985,88.21874999999923,2.3,SLAM5_LP1,A,,0.005979999999999985,0.006,-0.005780000000000014,0
Sp260318094387,2026-01-12 16:34:30,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-02,XX_LARGE60,9,0.967,1.19791,0.24,0.95791,0.009089999999999931,88.18749999999923,0.91,SLAM5_LP2,A,,0.009089999999999931,0.009,-0.0025140000000000683,0
Sp260318094388,2026-01-12 16:34:46,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-01,BC_LARGE400,2,1.3,1.41518,0.13,1.28518,0.014820000000000055,88.13124999999923,1.76,SLAM5_LP1,A,,0.014820000000000055,0.011,-0.0007799999999999457,0
Sp260318094389,2026-01-12 16:35:02,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-05,XX_LARGE60,9,4.979,5.11394,0.24,4.87394,0.10505999999999993,,,,,N,0.10505999999999993,0.021,0.04531199999999993,1
Sp260318094390,2026-01-12 16:35:22,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-01,RK_SMALL90,3,5.932,6.10124,0.12,5.98124,0.049239999999999284,88.09999999999923,0.86,SLAM5_LP2,A,,-0.049239999999999284,0.008,-0.021944000000000727,0
Sp260318094391,2026-01-12 16:35:40,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-10,RK_SMALL60,20,4.345,4.53796,0.07,4.46796,0.12295999999999996,,,,,N,-0.12295999999999996,0.028,0.07081999999999997,1
Sp260318094392,2026-01-12 16:35:56,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-05,BC_SMALL100,7,0.683,0.77034,0.09,0.6803400000000001,0.0026599999999999957,88.04374999999922,1.79,SLAM5_LP1,A,,0.0026599999999999957,0.004,-0.0055360000000000045,0
Sp260318094393,2026-01-12 16:36:15,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-12,XX_LARGE60,16,2.664,2.88882,0.24,2.6488199999999997,0.015180000000000415,88.01249999999922,2.33,SLAM5_LP2,A,,0.015180000000000415,0.006,-0.016787999999999588,0
Sp260318094394,2026-01-12 16:36:32,ERROR,VerifyThread-1,com.logistic.conveyer.ScanSystem,Barcode unreadable (Scan error),,RK_SMALL60,,,,,,,,,,,,,,,0
Sp260318094395,2026-01-12 16:36:48,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-11,BC_LARGE400,15,4.161,4.25563,0.13,4.12563,0.03536999999999946,100.0,1.05,SLAM5_LP1,A,,0.03536999999999946,0.009,-0.01456200000000054,0
Sp260318094396,2026-01-12 16:37:06,INFO,VerifyThread-4,com.logistic.labelmachine.SystemManager,Verification successful,Station-02,BC_SMALL100,18,0.742,0.82874,0.09,0.7387400000000001,0.0032599999999999296,99.96875,0.84,SLAM5_LP2,A,,0.0032599999999999296,0.004,-0.005644000000000071,0
Sp260318094397,2026-01-12 16:37:25,INFO,VerifyThread-4,com.logistic.labelmachine.SystemManager,Verification successful,Station-11,BC_MEDIUM200,7,3.502,3.57453,0.11,3.4645300000000003,0.03746999999999945,99.9125,0.83,SLAM5_LP1,A,,0.03746999999999945,0.011,-0.004554000000000551,0
Sp260318094398,2026-01-12 16:37:43,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-12,RK_SMALL70,15,2.332,2.44369,0.09,2.3536900000000003,0.02169000000000043,99.88125,2.13,SLAM5_LP2,A,,-0.02169000000000043,0.009,-0.006293999999999567,0
Sp260318094399,2026-01-12 16:38:03,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-06,BC_SMALL100,2,4.97,5.09181,0.09,5.00181,0.031810000000000116,99.82499999999999,1.94,SLAM5_LP1,A,,-0.031810000000000116,0.006,-0.027829999999999883,0
Sp260318094400,2026-01-12 16:38:20,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-04,BC_MEDIUM200,3,3.325,3.41904,0.11,3.30904,0.015960000000000196,99.79374999999999,1.57,SLAM5_LP2,A,,0.015960000000000196,0.005,-0.02393999999999981,0
Sp260318094401,2026-01-12 16:38:39,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-11,RK_SMALL60,13,4.173,4.3828,0.07,4.312799999999999,0.13979999999999926,,,,,N,-0.13979999999999926,0.034,0.08972399999999925,1
Sp260318094402,2026-01-12 16:38:59,INFO,VerifyThread-3,com.logistic.labelmachine.SystemManager,Verification successful,Station-05,RK_SMALL90,17,4.655,4.7494,0.12,4.6293999999999995,0.025600000000000733,99.73749999999998,2.14,SLAM5_LP1,A,,0.025600000000000733,0.005,-0.030259999999999274,0
Sp260318094403,2026-01-12 16:39:15,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-09,RK_SMALL70,6,5.054,5.11924,0.09,5.02924,0.02476000000000056,99.70624999999998,2.13,SLAM5_LP2,A,,0.02476000000000056,0.005,-0.03588799999999945,0
Sp260318094404,2026-01-12 16:39:34,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-07,XX_LARGE60,13,3.367,3.61946,0.24,3.37946,0.012459999999999916,99.64999999999998,1.78,SLAM5_LP1,A,,-0.012459999999999916,0.004,-0.027944000000000087,0
Sp260318094405,2026-01-12 16:39:52,INFO,VerifyThread-4,com.logistic.labelmachine.SystemManager,Verification successful,Station-06,RK_SMALL70,10,5.978,6.02436,0.09,5.93436,0.0436399999999999,99.61874999999998,2.13,SLAM5_LP2,A,,0.0436399999999999,0.007,-0.028096000000000093,0
Sp260318094406,2026-01-12 16:40:08,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-01,BC_SMALL100,11,5.019,5.13962,0.09,5.04962,0.03061999999999987,99.56249999999997,1.1,SLAM5_LP1,A,,-0.03061999999999987,0.006,-0.029608000000000134,0
Sp260318094407,2026-01-12 16:40:24,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-04,RK_SMALL70,3,2.693,2.76523,0.09,2.67523,0.017770000000000064,99.53124999999997,1.84,SLAM5_LP2,A,,0.017770000000000064,0.007,-0.014545999999999941,0
Sp260318094408,2026-01-12 16:40:39,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-04,XX_LARGE60,14,5.299,5.51674,0.24,5.27674,0.02226000000000017,99.47499999999997,2.21,SLAM5_LP1,A,,0.02226000000000017,0.004,-0.04132799999999984,0
Sp260318094409,2026-01-12 16:40:55,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-08,RK_SMALL60,5,4.102,4.14,0.07,4.069999999999999,0.03200000000000092,99.44374999999997,1.96,SLAM5_LP2,A,,0.03200000000000092,0.008,-0.017223999999999087,0
Sp260318094410,2026-01-12 16:41:15,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-08,XX_LARGE60,10,3.637,3.853,0.24,3.6130000000000004,0.023999999999999577,99.38749999999996,1.01,SLAM5_LP1,A,,0.023999999999999577,0.007,-0.019644000000000425,0
Sp260318094411,2026-01-12 16:41:32,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-02,XX_LARGE80,14,3.065,3.31975,0.29,3.02975,0.035250000000000004,99.35624999999996,1.75,SLAM5_LP2,A,,0.035250000000000004,0.012,-0.0015299999999999966,0
Sp260318094412,2026-01-12 16:41:51,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-07,XX_LARGE80,14,3.613,3.94021,0.29,3.65021,0.037209999999999965,99.29999999999995,1.28,SLAM5_LP1,A,,-0.037209999999999965,0.01,-0.006146000000000033,0
Sp260318094413,2026-01-12 16:42:08,INFO,VerifyThread-2,com.logistic.labelmachine.SystemManager,Verification successful,Station-07,BC_MEDIUM200,20,5.139,5.21714,0.11,5.107139999999999,0.03186000000000089,99.26874999999995,1.76,SLAM5_LP2,A,,0.03186000000000089,0.006,-0.02980799999999912,0
Sp260318094414,2026-01-12 16:42:27,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-07,BC_SMALL100,17,5.552,5.67753,0.09,5.58753,0.035530000000000506,99.21249999999995,2.24,SLAM5_LP1,A,,-0.035530000000000506,0.006,-0.031093999999999497,0
Sp260318094415,2026-01-12 16:42:44,ERROR,VerifyThread-2,com.logistic.conveyer.ScanSystem,Barcode unreadable (Scan error),,XX_LARGE60,,,,,,,,,,,,,,,0
Sp260318094416,2026-01-12 16:43:01,INFO,LabelThread-2,com.logistic.labelmachine.SystemManager,Label printed,Station-05,XX_LARGE80,13,1.53,1.82581,0.29,1.53581,0.005809999999999871,99.18124999999995,0.96,SLAM5_LP2,A,,-0.005809999999999871,0.004,-0.01255000000000013,0
Sp260318094417,2026-01-12 16:43:21,INFO,VerifyThread-1,com.logistic.labelmachine.SystemManager,Verification successful,Station-05,BC_LARGE400,3,0.643,0.76792,0.13,0.63792,0.005079999999999973,99.12499999999994,2.13,SLAM5_LP1,A,,0.005079999999999973,0.008,-0.002636000000000027,0
Sp260318094418,2026-01-12 16:43:41,INFO,VerifyThread-3,com.logistic.labelmachine.SystemManager,Verification successful,Station-11,RK_SMALL90,7,4.912,5.01481,0.12,4.89481,0.01719000000000026,99.09374999999994,1.16,SLAM5_LP2,A,,0.01719000000000026,0.003,-0.04175399999999974,0
Sp260318094419,2026-01-12 16:43:57,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-09,BC_MEDIUM200,17,0.559,0.6647,0.11,0.5547,0.0043000000000000815,99.03749999999994,1.37,SLAM5_LP1,A,,0.0043000000000000815,0.008,-0.002407999999999919,0
Sp260318094420,2026-01-12 16:44:16,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-04,BC_SMALL100,19,2.133,2.32304,0.09,2.2330400000000004,0.10004000000000035,,,,,Y,-0.10004000000000035,0.047,0.07444400000000034,1
Sp260318094421,2026-01-12 16:44:33,INFO,LabelThread-3,com.logistic.labelmachine.SystemManager,Label printed,Station-06,BC_LARGE400,19,2.74,2.88014,0.13,2.75014,0.010139999999999816,99.00624999999994,1.82,SLAM5_LP2,A,,-0.010139999999999816,0.004,-0.02274000000000019,0
Sp260318094422,2026-01-12 16:44:50,INFO,LabelThread-1,com.logistic.labelmachine.SystemManager,Label printed,Station-11,XX_LARGE80,8,1.183,1.46093,0.29,1.17093,0.012070000000000025,98.94999999999993,1.93,SLAM5_LP1,A,,0.012070000000000025,0.01,-0.002125999999999975,0
Sp260318094423,2026-01-12 16:45:09,INFO,VerifyThread-4,com.logistic.labelmachine.SystemManager,Verification successful,Station-12,RK_SMALL90,3,2.326,2.4253,0.12,2.3053,0.020700000000000163,98.91874999999993,2.23,SLAM5_LP2,A,,0.020700000000000163,0.009,-0.00721199999999984,0
Sp260318094424,2026-01-12 16:45:26,ERROR,VerifyThread-3,com.logistic.conveyer.ScanSystem,Barcode unreadable (Scan error),,XX_LARGE80,,,,,,,,,,,,,,,0
Sp260318094425,2026-01-12 16:45:41,WARN,KickoutThread-1,com.logistic.conveyer.ScaleHandlerSys,Overweight detected,Station-11,XX_LARGE60,18,4.225,4.5157,0.24,4.2757,0.05069999999999997,,,,,N,-0.05069999999999997,0.012,-2.7755575615628914e-17,1
Sp260318094426,2026-01-12 16:45:57,INFO,LabelThread-4,com.logistic.labelmachine.SystemManager,Label printed,Station-03,XX_LARGE80,8,4.561,4.825,0.29,4.535,0.0259999999999998,98.86249999999993,0.89,SLAM5_LP1,A,,0.0259999999999998,0.006,-0.028732000000000202,0
Sp260318094427,2026-01-12 16:46:16,INFO,VerifyThread-4,com.logistic.labelmachine.SystemManager,Verification successful,Station-03,RK_SMALL70,13,0.485,0.5765,0.09,0.48650000000000004,0.0015000000000000568,98.83124999999993,1.97,SLAM5_LP2,A,,-0.0015000000000000568,0.003,-0.004319999999999943,0
Sp260318094428,2026-01-12 16:46:35,INFO,main,com.logistic.labelmachine.SystemManager,Package processed successfully,Station-10,RK_SMALL90,13,2.795,2.8823,0.12,2.7622999999999998,0.03270000000000017,98.77499999999992,0.94,SLAM5_LP1,A,,0.03270000000000017,0.012,-0.000839999999999827,0
